show_id,type,title,release_year,duration
80156799,TV Show,Levius,2019,10
81161538,TV Show,Lugar de Mulher,2019,10
80997965,TV Show,Merry Happy Whatever,2019,10
81018979,TV Show,Mythomaniac,2019,10
60020826,Movie,The Score,2001,1240
80226242,Movie,Brotherhood of Blades II: The Infernal Battlefield,2017,1200
81002391,TV Show,Broken,2019,10
70101696,Movie,Defiance,2008,1370
81194544,Movie,Evvarikee Cheppoddu,2019,1340
80995081,Movie,Little Singham: Mahabali,2019,690
81177504,Movie,The Body Remembers When the World Broke Open,2019,1060
80175798,Movie,The Irishman,2019,2090
80216094,TV Show,Bumping Mics with Jeff Ross & Dave Attell,2018,10
80227995,TV Show,Minecraft: Story Mode,2015,10
80239961,Movie,Operation Red Sea,2018,1390
80219019,Movie,Poster Boys,2017,1280
81062293,Movie,Mike Birbiglia: The New One,2019,860
80235524,Movie,Super Monsters Save Christmas,2019,240
81035121,Movie,True: Winter Wishes,2019,460
81140259,TV Show,Zona Rosa,2019,10
80241855,TV Show,Dirty John,2018,10
81215481,Movie,Pranaam,2019,1170
81005044,Movie,What the F* Is Going On?,2019,870
80147529,Movie,Harold and Lillian: A Hollywood Love Story,2015,950
81018860,Movie,My Little Pony Friendship Is Magic: Best Gift Ever,2018,440
80217495,Movie,Per?ß: Tesoro escondido,2017,760
80141787,Movie,Beauties of the Night,2016,920
80109415,TV Show,Gilmore Girls: A Year in the Life,2016,10
80049871,Movie,Michael Che Matters,2016,610
81218079,Movie,Awake,2019,920
60028294,Movie,Popeye,1980,1140
80125671,Movie,Shot Caller,2017,1210
80198001,TV Show,Strong Girl Bong-soon,2017,10
80174220,Movie,Bushwick,2017,940
80126449,Movie,Cuba and the Cameraman,2017,1140
80103512,Movie,The Girl from the Song,2016,1010
80199051,TV Show,The Many Faces of Ito,2017,10
80198545,TV Show,Trailer Park Boys: Out of the Park: USA,2017,10
60020948,Movie,Charlotte's Web,1973,940
70235384,Movie,End of Watch,2012,1090
569355,Movie,Hamburger Hill,1987,1100
81208888,TV Show,Once Upon A Time In Lingjian Mountain,2019,10
60022645,Movie,The Time Machine,2002,960
80235857,TV Show,Fugitiva,2018,10
80225915,TV Show,Bright: The Music Videos,2017,10
80196379,Movie,Deep,2017,930
80198859,Movie,Brother,2019,970
80216180,TV Show,Dino Girl Gauko,2019,10
80244846,TV Show,Dolly Parton's Heartstrings,2019,10
80159876,Movie,Girls und Panzer der Film,2015,1210
70091304,Movie,Mike Birbiglia: What I Should Have Said Was Nothing: Tales from My Secret Public Journal,2008,560
81169145,TV Show,Narcoworld: Dope Stories,2019,10
80244700,TV Show,Nobody's Looking,2019,10
81218074,Movie,Shelby American,2019,1190
80245262,TV Show,Singapore Social,2019,10
80199682,Movie,The Christmas Chronicles,2018,1040
80214115,TV Show,Argon,2017,10
80203522,Movie,Barbra: The Music ... The Mem'ries ... The Magic!,2017,1090
80097141,TV Show,Godless,2017,10
80107037,Movie,Ludo,2015,880
80077402,Movie,Mercy,2016,880
80107219,Movie,The Land of Cards,2012,1130
60023606,Movie,K-19: The Widowmaker,2002,1380
80241539,TV Show,Mortel,2019,10
81026188,Movie,The Knight Before Christmas,2019,930
80080109,Movie,De Palma,2015,1100
80993625,TV Show,Oh My Ghost,2018,10
80988835,Movie,The Tribe,2018,910
80208104,Movie,Beat Bugs: All Together Now,2017,510
80134827,Movie,Brian Regan: Nunchucks and Flamethrowers,2017,610
80127558,Movie,Saving Capitalism,2017,730
80158084,Movie,The Case for Christ,2017,1130
80124725,Movie,Carlos Ballarta: El amor es de putos,2016,670
70267398,Movie,Adore,2013,1110
81152643,TV Show,Bangkok Buddies,2019,10
80108983,Movie,Be Somebody,2016,880
292118,Movie,Beavis and Butt-head Do America,1996,810
70003046,Movie,Bebe's Kids,1992,730
80221584,Movie,"Bikram: Yogi, Guru, Predator",2019,860
70053833,Movie,Black Snake Moan,2007,1160
70122722,Movie,Carriers,2009,850
81217738,Movie,Dorasaani,2019,1340
80081990,Movie,Dream/Killer,2015,1090
60004471,Movie,Evolution,2001,1020
60022413,Movie,Eye for an Eye,1996,1010
81011957,TV Show,Holiday Secrets,2019,10
70058022,Movie,Hot Rod,2007,880
60022502,Movie,It Takes Two,1995,1010
80244683,Movie,"Lorena, Light-Footed Woman",2019,280
80028357,Movie,"Love, Rosie",2014,1030
81217739,Movie,Mallesham,2019,1310
60031884,Movie,Once Upon a Time in the West,1968,1660
70117289,Movie,She's Out of My League,2010,1050
28631236,Movie,Superstar,1999,820
70121502,Movie,The Adventures of Tintin,2011,1070
70215455,Movie,The Devil Inside,2012,840
506464,Movie,The First Wives Club,1996,1030
60003508,Movie,The Gift,2000,1120
70105132,Movie,"The Goods: Live Hard, Sell Hard",2009,890
60004083,Movie,The Longest Yard,1974,1210
70087538,Movie,The Love Guru,2008,870
1181661,Movie,The Rainmaker,1997,1360
60011552,Movie,What's Eating Gilbert Grape,1993,1180
80222157,TV Show,Who Killed Little Gregory?,2019,10
70044693,Movie,World Trade Center,2006,1290
70173046,Movie,Young Adult,2011,940
70039187,Movie,"Yours, Mine and Ours",2005,880
70044686,Movie,Zodiac,2007,1580
80180600,TV Show,Kulipari: Dream Walker,2018,10
81039045,TV Show,Paap-O-Meter,2017,10
80989043,Movie,Puppy Star Christmas,2018,910
81021831,Movie,Sabrina,2018,1140
81021832,Movie,Target,2018,910
80201866,TV Show,The Final Table,2018,10
80239932,Movie,Trevor Noah: Son of Patricia,2018,640
81215856,Movie,100 Things to do Before High School,2014,440
81214223,Movie,A Fairly Odd Summer,2014,680
80045925,TV Show,Bella and the Bulldogs,2015,10
80027560,Movie,Big Time Movie,2012,680
70135899,Movie,Don't Be Afraid of the Dark,2010,990
81215437,Movie,Escape from Mr. LemoncelloÉ??s Library,2017,690
81215438,Movie,Hey Arnold! The Jungle Movie,2017,810
81214187,Movie,Jinxed,2013,690
80160987,Movie,LEGENDS OF THE HIDDEN TEMPLE,2016,680
81215439,Movie,"Liar, Liar, Vampire",2015,680
70178618,Movie,Shark Night,2011,910
70292700,Movie,The Boy Who Cried Werewolf,2010,860
81214214,Movie,The Massively Mixed-Up Middle School Mystery,2015,400
81020531,Movie,Ana e Vit??ria,2018,1160
80215086,TV Show,Brainchild,2018,10
80191051,Movie,ReMastered: Tricky Dick & The Man in Black,2018,590
80242446,Movie,The Holiday Calendar,2018,950
80241877,TV Show,The Judgement,2018,10
80085566,Movie,The Other Side of the Wind,2018,1220
80124722,Movie,TheyÉ??ll Love Me When IÉ??m Dead,2018,980
70243696,Movie,Thorne: Scaredy Cat,2010,1250
70243692,Movie,Thorne: Sleepyhead,2010,1250
81073633,Movie,Iliza Shlesinger: Unveiled,2019,780
81152642,TV Show,Miss Culinary,2019,10
81105522,TV Show,No Time for Shame,2019,10
70230138,Movie,Donald Glover: Weirdo,2012,650
70083532,Movie,The Pixar Story,2007,890
80177865,Movie,The Prison,2017,1250
80117534,Movie,Colin Quinn: The New York Story,2016,620
80115031,Movie,Divines,2016,1070
80120640,TV Show,La Ni?Òa,2016,10
80029708,Movie,Sour Grapes,2016,850
80079470,Movie,Naomi and Ely's No Kiss List,2015,910
70127998,Movie,Splatter,2009,290
81191473,TV Show,Candy Online,2019,10
81019520,TV Show,Eternal Love,2017,10
80160504,TV Show,La Do?Òa,2016,10
80158168,TV Show,Silvana Sin Lana,2016,10
80160759,Movie,A Christmas Prince,2017,920
80209608,Movie,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",2017,940
80182622,Movie,Krish Trish and Baltiboy: Face Your Fears,2017,650
80175694,Movie,Mudbound,2017,1350
80016471,Movie,Santa Claws,2014,860
80171561,TV Show,Shot in the Dark,2017,10
80123729,TV Show,Paranoid,2016,10
70189289,Movie,Drive,2011,1000
81132624,Movie,Iron Sky: The Coming Race,2019,930
80013267,Movie,Jeff Dunham: All Over the Map,2014,840
80046819,Movie,Suffragette,2015,1070
70293315,Movie,The Green Inferno,2013,1010
80177400,Movie,Cam,2018,950
80191036,TV Show,Dogs,2018,10
81037898,Movie,Follow Me,2017,860
80997085,TV Show,Narcos: Mexico,2018,10
81004099,Movie,Nothing to Hide,2018,940
80200267,Movie,The Ballad of Buster Scruggs,2018,1330
80242926,Movie,The Princess Switch,2018,1020
80216621,TV Show,Vai Anitta,2018,10
70113538,Movie,9,2009,800
81179844,TV Show,At the Dolphin Bay,2003,10
80244457,Movie,Earthquake Bird,2019,1070
81196441,Movie,El sendero de la anaconda,2019,740
81162089,Movie,GO! The Unforgettable Party,2019,600
81217737,Movie,Guna 369,2019,1430
81076114,Movie,House Arrest,2019,1050
80217594,TV Show,I'm with the Band: Nasty Cherry,2019,10
81033650,TV Show,Inheritors,2013,10
80093820,Movie,K-on! the movie,2011,1100
80183187,Movie,Klaus,2019,980
81179882,TV Show,La Robe De Mariee Des Cieux,2004,10
70124331,Movie,Leap Year,2010,1000
81179821,TV Show,My MVP Valentine,2002,10
81033645,TV Show,My Sassy Girl,2017,10
81217749,Movie,SunGanges,2018,740
80158800,Movie,The 24 Hour War,2016,1000
80238391,TV Show,The Club,2019,10
70291121,Movie,The Garden of Words,2013,460
80242491,TV Show,The Stranded,2019,10
81179864,TV Show,Westside Story,2003,10
81035105,Movie,Aalorukkam,2018,1220
81018295,TV Show,Beyblade Burst Evolution,2017,10
80224054,Movie,Christmas Wedding Planner,2017,860
81038832,Movie,Halkaa,2018,1110
81035109,Movie,Mala Kahich Problem Nahi,2017,1320
81030893,Movie,May the Devil Take You,2018,1110
81035103,Movie,Muzaffarnagar Baaqi Hai,2015,1360
81035104,Movie,Odu Raja Odu,2018,1210
80075824,Movie,Only the Dead,2015,760
81035108,Movie,Pimpal,2017,920
81035107,Movie,Savita Damodar Paranjpe,2018,1190
81028556,Movie,Shopkins: Chef Club,2016,450
81028574,Movie,Shopkins: Wild,2018,750
81028560,Movie,Shopkins: World Vacation,2017,710
80196044,Movie,The Crew,2015,810
80122177,Movie,The Giant,2017,1150
80136925,Movie,A Flying Jatt,2016,1420
80202454,TV Show,Chuck Chicken,2017,10
70040076,Movie,Lucky: No Time for Love,2005,1310
80009361,TV Show,The Irregular at Magic High School,2014,10
80166471,TV Show,The Method,2015,10
80119125,TV Show,Brown Nation,2016,10
80117532,Movie,Dieter Nuhr: Nuhr in Berlin,2016,690
70260514,Movie,Mumbai Cha Raja,2012,770
80127995,TV Show,Oliver Stone's Untold History of the United States,2013,10
81156627,Movie,Clarence Clemons: Who Do I Think I Am?,2019,880
81096745,Movie,Fadily Camara : La plus dr??le de tes copines,2019,540
81163776,TV Show,My Dear Warrior,2019,10
80191804,Movie,DeRay Davis: How to Act Black,2017,660
80191109,Movie,Hickok,2017,880
80004534,Movie,Chelsea Peretti: One of the Greats,2014,750
70213466,Movie,Casa de mi Padre,2012,840
81034946,TV Show,Maradona in Mexico,2020,10
80222787,Movie,BuyBust,2018,1280
80244848,Movie,Loudon Wainwright III: Surviving Twin,2018,920
80193978,TV Show,Warrior,2018,10
80147403,Movie,Chasing Trane,2016,990
80058424,Movie,John Mulaney: The Comeback Kid,2015,620
80049065,TV Show,W/ Bob & David,2015,10
81078466,Movie,Jeff Garlin: Our Man In Chicago,2019,590
80060034,Movie,Green Room,2015,950
80205085,Movie,Long Time Running,2017,960
70117297,Movie,A Single Man,2009,1000
81200229,TV Show,Put Your Head on My Shoulder,2019,10
81152923,Movie,Submission,2019,950
81171862,Movie,To Be of Service,2019,880
80131563,Movie,Bon Cop Bad Cop 2,2017,1260
80107990,TV Show,The Beginning of Life: The Series,2016,10
80091658,Movie,True Memoirs of an International Assassin,2016,980
80208213,TV Show,Age of Tanks,2017,10
70286533,TV Show,Helix,2015,10
80237420,Movie,The Workshop,2017,1140
70174733,Movie,Bill Burr: Let It Go,2010,650
80175822,TV Show,Blazing Transfer Students,2017,10
80183088,Movie,Mea Culpa,2017,540
80198018,Movie,Natalia Valdebenito: Gritona,2017,760
80127990,Movie,The Killer,2017,1000
80134093,TV Show,Einsatzgruppen: The Nazi Death Squads,2009,10
80134279,Movie,Kathleen Madigan: Bothering Jesus,2016,710
80234414,TV Show,100% Hotter,2017,10
70044870,Movie,16 Blocks,2006,1020
26597413,Movie,187,1997,1190
80245356,Movie,A Remarkable Tale,2019,940
81193616,TV Show,A Year In Space,2015,10
81082327,TV Show,Ad Vitam,2018,10
18002692,Movie,American History X,1998,1190
81024100,Movie,American Son,2019,900
60027583,Movie,Anger Management,2003,1050
80216003,Movie,Apache Warrior,2017,890
81184735,TV Show,Barbie Dreamhouse Adventures: Go Team Roberts,2019,10
60002033,Movie,Butterfield 8,1960,1080
70046968,Movie,Cat on a Hot Tin Roof,1958,1080
81154982,Movie,Christmas Break-In,2019,870
81063129,Movie,Christmas in the Heartland,2017,1120
81074542,Movie,Christmas Survival,2018,1010
382650,Movie,Cleopatra Jones,1973,890
70044705,Movie,Code Name: The Cleaner,2007,910
449931,Movie,Doctor Zhivago,1965,2000
81189912,Movie,Drive,2019,1190
80215046,Movie,Elliot the Littlest Reindeer,2018,900
60036838,Movie,Enter the Dragon,1973,1030
81179693,Movie,Euphoria,2018,1100
485218,Movie,Executive Decision,1996,1330
1192866,Movie,Fallen,1998,1240
11819434,Movie,Fear and Loathing in Las Vegas,1998,1180
81050375,Movie,Fire in Paradise,2019,400
516788,Movie,Forbidden Planet,1956,980
70048968,Movie,Getting Played,2005,850
542137,Movie,Gigi,1958,1150
60021796,Movie,Gosford Park,2001,1370
60031247,Movie,Gothika,2003,980
60000577,Movie,Grease,1978,1100
80241387,TV Show,Hache,2019,10
70039241,Movie,Harlem Globetrotters: The Team That Changed the World,2005,550
80227818,TV Show,Hello Ninja,2019,10
80231468,Movie,Holiday in the Wild,2019,860
81083786,Movie,Holly Star,2018,920
80153894,Movie,How to Be a Latin Lover,2017,1160
1179333,Movie,How to Be a Player,1997,940
70118779,Movie,Invictus,2009,1340
653673,Movie,Jimi Hendrix,1973,1020
70020947,Movie,King's Ransom,2005,980
70117305,Movie,Legion,2010,1000
701346,Movie,Like Water for Chocolate,1992,1050
70111489,Movie,Listen Up! The Lives of Quincy Jones,1990,1160
709163,Movie,Logan's Run,1976,1180
709380,Movie,Lolita,1962,1530
1150871,Movie,Love Jones,1997,1090
70082264,Movie,Mad Money,2008,990
81104406,TV Show,Maid-Sama!,2010,10
1179583,Movie,Money Talks,1997,960
70044595,Movie,Monster House,2006,910
60011729,Movie,Mutiny on the Bounty,1962,1850
70044883,Movie,Nacho Libre,2006,920
22497725,Movie,National Lampoon's Loaded Weapon 1,1993,820
60021590,Movie,Ocean's Eleven,1960,1270
60023638,Movie,Paid in Full,2002,980
81075744,TV Show,Queer Eye: We're in Japan!,2019,10
70031792,Movie,Rebel Without a Cause,1955,1110
70100383,Movie,Revolutionary Road,2008,1200
60002403,Movie,Rosemary's Baby,1968,1370
17236920,Movie,Rounders,1998,1210
923574,Movie,Rumble in the Bronx,1995,890
81152930,Movie,Santa Girl,2019,910
973861,Movie,Sling Blade,1996,1350
70058796,Movie,Sparkle,1976,980
70047101,Movie,Spider-Man 3,2007,1390
81189396,Movie,Spitfire: The Plane that Saved the World,2018,950
70093991,Movie,Step Brothers,2008,980
60033247,Movie,Superfly,1972,910
70060000,Movie,The Brave One,2007,1220
70295067,Movie,The Christmas Candle,2013,1000
70031779,Movie,The Cincinnati Kid,1965,1030
1178866,Movie,The Game,1997,1290
60033312,Movie,The Great Raid,2005,1330
81030409,Movie,The House of Flowers Presents: The Funeral,2019,360
80182016,Movie,The King,2019,1410
684847,Movie,The Last Boy Scout,1991,1050
81150305,Movie,The Man Without Gravity,2019,1070
20557937,Movie,The Matrix,1999,1360
60027695,Movie,The Matrix Reloaded,2003,1380
60031303,Movie,The Matrix Revolutions,2003,1290
81170692,Movie,The Old Thieves: The Legend of Artegios,2007,970
848915,Movie,The Pelican Brief,1993,1410
60022980,Movie,The Tuxedo,2002,990
60003961,Movie,"Thelonious Monk: Straight, No Chaser",1988,890
81035120,Movie,True: Grabbleapple Harvest,2019,240
70060005,Movie,Vantage Point,2008,900
70266992,TV Show,Vientos de agua,2006,10
80218819,TV Show,We Are the Wave,2019,10
70084791,Movie,Wild Child,2008,980
81170694,Movie,Zo??: Panoramas,2016,890
70123542,Movie,Zombieland,2009,880
70107499,Movie,A Wednesday,2008,1030
70123117,Movie,Aagey Se Right,2009,1170
70100644,Movie,Aamir,2008,950
80057750,Movie,ABCD 2,2015,1460
70229045,Movie,ABCD: Any Body Can Dance,2013,1360
70139073,Movie,Arjun: The Warrior Prince,2011,910
81024731,Movie,Asees,2018,1230
70219525,Movie,Barfi!,2012,1440
16914787,Movie,BASEketball,1998,1030
81020545,TV Show,Calico Critters,2018,10
81020543,Movie,Calico Critters: A Town of Dreams,2017,110
81020544,Movie,Calico Critters: The Treasure of Calico Village,2017,220
80039595,Movie,Chaar?ˇSahibzaade,2014,1260
70123120,Movie,Chance Pe Dance,2009,1210
80224055,Movie,Christmas With A View,2018,910
70052249,Movie,Chup Chup Ke,2006,1580
70084775,Movie,Dhan Dhana Dhan Goal,2007,1570
70114588,Movie,Dhoondte Reh Jaoge,2009,1240
70185139,Movie,Do Dooni Chaar,2010,1060
80232501,Movie,Edge of Fear,2018,920
80210147,Movie,"Edmilson Filho: Notas, Comedy about Relationships",2017,800
80224606,Movie,Filmworker,2017,940
80058851,Movie,Gaddar: the Traitor,2015,1260
80175945,TV Show,Get Shorty,2017,10
70219528,Movie,Ghanchakkar,2013,1290
80241947,TV Show,Girl from Nowhere,2018,10
70241088,Movie,Grandmaster,2012,1330
70068799,Movie,Hattrick,2007,1090
70229044,Movie,Heroine,2012,1430
70254349,Movie,Himmatwala,2013,1400
70254342,Movie,Husbands in Goa,2012,1500
80084838,Movie,Jatts in Golmaal,2013,1280
70254346,Movie,Kai Po Che!,2013,1200
70229040,Movie,Kalakalappu,2012,1540
70056663,Movie,Katt Williams: The Pimp Chronicles: Pt. 1,2006,450
80067906,Movie,Katti Batti,2015,1320
70071832,Movie,Life in a ... Metro,2007,1260
70273401,Movie,Marc Maron: Thinky Pain,2013,950
80097390,Movie,Morris from America,2016,910
70106268,Movie,Mumbai Meri Jaan,2008,1350
80039594,Movie,Mundeyan Ton Bachke Rahin,2014,1390
70139076,Movie,No One Killed Jessica,2011,1310
70109758,Movie,Oye Lucky! Lucky Oye!,2008,1180
70123126,Movie,Paan Singh Tomar,2010,1290
70303431,Movie,Raja Natwarlal,2014,1310
70254351,Movie,Satyagraha,2013,1460
70275076,Movie,Settai,2013,1230
80189997,Movie,Sigaram Thodu,2014,1410
81015100,Movie,Sommore: The Reign Continues,2015,930
80076581,Movie,Stink!,2015,910
81014239,TV Show,The Great British Baking Show: The Beginnings,2012,10
81025404,Movie,The Tigers of Scotland,2017,580
80182949,Movie,The Untold Tales of Armistead Maupin,2017,910
70060017,Movie,The Water Horse: Legend of the Deep,2007,1120
70266675,Movie,Transcendence,2014,1190
80155792,Movie,Vaya,2016,1060
70108590,Movie,Welcome to Sajjanpur,2008,1310
81024728,Movie,Yeh Hai Bakrapur,2014,950
70185141,Movie,Zokkomon,2011,1040
80201826,Movie,6-5=2,2014,1030
80158388,Movie,Bandie,1978,1410
80203778,Movie,Beiimaan Love,2016,1150
80201820,Movie,Coffee with D,2017,1200
80103312,Movie,Getaway Plan,2016,1040
80205563,Movie,Golden Time,2013,220
80202605,Movie,Hajwala: The Missing Engine,2016,970
80208211,Movie,Hitler's Steel Beast,2017,540
80203791,Movie,Kacche Dhaagey,2016,1200
80079229,Movie,Kis Kisko Pyaar Karoon,2015,1320
80080145,Movie,Moor,2015,1350
80198850,TV Show,My Life My Story,2017,10
